customer_id,city,sex,date_birth,date_join,age_join,date_quit,duration,q1,q2,q3,q4,q5
DG254692,Sheffield,F,1989-10-18,2010-03-17,20.41,NA,NA,NA,NA,NA,NA,NA
DG254840,Liverpool,F,1960-03-04,2011-07-26,51.39,NA,NA,NA,NA,NA,NA,NA
DG255059,Leeds,M,1983-08-22,2011-05-16,27.73,NA,NA,NA,NA,NA,NA,NA
DG255149,Leeds,F,1974-10-28,2010-11-12,36.04,NA,NA,NA,NA,NA,NA,NA
DG255297,Manchester,F,1987-11-26,2012-07-26,24.67,2012-08-19,0.79,5,7,5,-1,4
DG255300,Manchester,F,1980-07-13,2012-11-07,32.32,2015-01-24,26.55,5,-1,4,4,2
DG255332,Birmingham,M,1970-03-22,2013-02-02,42.87,NA,NA,NA,NA,NA,NA,NA
DG255404,Leeds,F,1978-07-12,2010-06-02,31.89,NA,NA,NA,NA,NA,NA,NA
DG255421,Sheffield,M,1986-08-19,2011-12-16,25.33,2015-05-29,41.4,3,8,5,1,1
DG255462,Leeds,M,1970-08-04,2011-11-09,41.26,NA,NA,NA,NA,NA,NA,NA
DG255623,Nottingham,M,1984-11-22,2013-01-04,28.12,2015-02-21,25.56,8,6,-1,7,1
DG255633,Glasgow,F,1978-03-08,2011-10-01,33.57,NA,NA,NA,NA,NA,NA,NA
DG255709,London,F,1955-02-20,2010-06-19,55.33,2013-03-27,33.25,7,-1,6,10,0
DG255906,London,M,1985-06-26,2010-11-28,25.42,2014-04-27,40.94,6,7,-1,-1,0
DG256151,Birmingham,M,1989-06-30,2012-05-02,22.84,2015-06-13,37.36,7,10,5,-1,1
DG256723,Liverpool,F,1975-08-09,2011-09-04,36.07,2013-12-11,27.24,7,7,1,8,3
DG256803,Nottingham,F,1983-07-25,2012-12-21,29.41,2015-06-08,29.54,8,7,5,5,1
DG256809,Southampton,M,1965-10-13,2011-04-17,45.51,2013-11-06,30.69,4,6,-1,-1,-1
DG256907,Leeds,F,1975-02-26,2013-04-08,38.11,NA,NA,NA,NA,NA,NA,NA
DG256951,Sheffield,F,1983-11-27,2010-08-29,26.75,NA,NA,NA,NA,NA,NA,NA
DG257117,Nottingham,M,1982-11-17,2013-06-20,30.59,NA,NA,NA,NA,NA,NA,NA
DG257197,Leeds,F,1978-11-17,2012-07-09,33.64,2012-09-06,1.94,8,7,5,9,-1
DG257268,Manchester,F,1958-08-31,2012-01-02,53.34,2012-05-01,3.94,6,9,5,6,-1
DG257385,Nottingham,F,1982-04-01,2010-04-27,28.07,NA,NA,NA,NA,NA,NA,NA
DG257998,London,F,1980-08-29,2012-07-13,31.87,2015-01-24,30.39,NA,NA,NA,NA,NA
DG258016,Leeds,M,1984-05-28,2010-12-26,26.58,NA,NA,NA,NA,NA,NA,NA
DG258295,Newcastle upon Tyne,F,1970-06-20,2011-02-26,40.69,NA,NA,NA,NA,NA,NA,NA
DG258377,London,M,1984-12-26,2011-03-29,26.25,NA,NA,NA,NA,NA,NA,NA
DG258384,Leeds,M,1975-03-21,2010-06-04,35.21,2014-08-20,50.53,9,6,-1,8,1
DG258463,London,F,1980-03-04,2011-01-21,30.88,NA,NA,NA,NA,NA,NA,NA
DG258626,London,M,1969-08-01,2011-06-08,41.85,NA,NA,NA,NA,NA,NA,NA
DG258670,Liverpool,F,1985-02-01,2011-05-31,26.32,NA,NA,NA,NA,NA,NA,NA
DG258744,London,M,1974-04-05,2012-11-09,38.6,NA,NA,NA,NA,NA,NA,NA
DG258851,London,F,1989-03-29,2013-03-16,23.96,2014-01-14,9.99,6,7,4,10,3
DG258990,Liverpool,F,1938-02-25,2010-05-13,72.21,NA,NA,NA,NA,NA,NA,NA
DG259057,Nottingham,F,1955-07-10,2012-05-20,56.86,NA,NA,NA,NA,NA,NA,NA
DG259158,Newcastle upon Tyne,F,1973-02-21,2010-01-10,36.88,NA,NA,NA,NA,NA,NA,NA
DG259228,Glasgow,F,1966-02-23,2010-01-27,43.93,NA,NA,NA,NA,NA,NA,NA
DG259481,Manchester,F,1963-07-09,2012-03-13,48.68,NA,NA,NA,NA,NA,NA,NA
DG259496,Nottingham,M,1977-05-03,2012-02-05,34.76,NA,NA,NA,NA,NA,NA,NA
DG259588,Glasgow,F,1976-12-14,2011-03-23,34.27,NA,NA,NA,NA,NA,NA,NA
DG259626,Liverpool,M,1981-01-20,2011-10-24,30.76,2012-06-24,8.02,6,5,1,9,2
DG259800,Sheffield,M,1981-06-09,2010-07-12,29.09,NA,NA,NA,NA,NA,NA,NA
DG260007,Sheffield,F,1951-02-06,2013-12-19,62.87,2014-12-20,12.02,NA,NA,NA,NA,NA
DG260133,Birmingham,M,1976-02-29,2013-09-27,37.58,2014-09-22,11.83,8,-1,-1,2,-1
DG260232,London,M,1979-04-18,2011-10-17,32.5,2014-09-20,35.12,10,9,8,-1,1
DG260284,Liverpool,F,1960-11-18,2010-01-08,49.14,NA,NA,NA,NA,NA,NA,NA
DG260288,Birmingham,M,1991-05-11,2011-04-23,19.95,2015-04-18,47.84,NA,NA,NA,NA,NA
DG260339,Leeds,F,1980-09-03,2013-02-12,32.44,2014-03-09,12.81,8,-1,6,9,-1
DG260440,Manchester,M,1979-01-03,2012-06-06,33.42,NA,NA,NA,NA,NA,NA,NA
DG260492,London,M,1976-12-26,2010-09-13,33.71,2015-03-21,54.21,8,8,7,10,0
DG260597,Manchester,M,1965-09-23,2011-01-09,45.3,NA,NA,NA,NA,NA,NA,NA
DG260682,Sheffield,M,1982-09-07,2010-01-06,27.33,NA,NA,NA,NA,NA,NA,NA
DG260691,Leeds,M,1974-07-20,2010-07-31,36.03,NA,NA,NA,NA,NA,NA,NA
DG260986,Leeds,M,1983-11-16,2013-08-21,29.76,NA,NA,NA,NA,NA,NA,NA
DG261178,Manchester,M,1984-12-28,2010-01-22,25.07,2011-04-18,14.82,-1,9,5,-1,3
DG261443,London,M,1985-08-19,2010-09-29,25.11,NA,NA,NA,NA,NA,NA,NA
DG261526,London,M,1981-10-29,2011-12-17,30.13,2013-01-11,12.85,8,8,7,10,0
DG261536,Leeds,M,1982-01-28,2011-09-01,29.59,2015-04-13,43.37,9,7,6,8,0
DG261694,London,M,1983-01-06,2011-06-18,28.45,2014-11-12,40.84,8,7,7,10,1
DG262183,Manchester,F,1964-07-15,2012-02-20,47.6,2015-04-30,38.28,3,7,4,7,-1
DG262241,Manchester,M,1981-04-11,2012-09-12,31.42,NA,NA,NA,NA,NA,NA,NA
DG262348,Nottingham,F,1978-03-18,2010-06-04,32.21,2013-07-24,37.65,-1,4,-1,6,-1
DG262441,London,M,1982-05-18,2013-11-08,31.48,2014-11-22,12.45,7,7,5,10,2
DG262778,Liverpool,F,1986-05-24,2012-05-03,25.94,NA,NA,NA,NA,NA,NA,NA
DG262818,Birmingham,F,1982-02-10,2011-10-25,29.7,NA,NA,NA,NA,NA,NA,NA
DG262843,London,M,1992-09-09,2013-01-18,20.36,NA,NA,NA,NA,NA,NA,NA
DG262851,Manchester,F,1966-06-27,2011-02-25,44.67,2014-09-28,43.07,6,8,6,5,1
DG262879,Leeds,M,1974-05-16,2010-02-01,35.72,2014-07-01,52.93,9,-1,6,9,0
DG262954,Leeds,F,1984-11-25,2012-01-15,27.14,NA,NA,NA,NA,NA,NA,NA
DG263043,Manchester,M,1991-10-31,2013-03-25,21.4,NA,NA,NA,NA,NA,NA,NA
DG263113,London,F,1977-05-21,2012-01-05,34.63,NA,NA,NA,NA,NA,NA,NA
DG263387,Southampton,M,1966-03-30,2011-10-27,45.58,NA,NA,NA,NA,NA,NA,NA
DG263421,Liverpool,F,1947-06-25,2010-06-29,63.01,NA,NA,NA,NA,NA,NA,NA
DG263899,Leeds,M,1980-05-05,2012-07-27,32.23,2014-12-10,28.45,9,6,5,8,2
DG263992,London,F,1975-01-19,2013-07-04,38.46,NA,NA,NA,NA,NA,NA,NA
DG264151,Glasgow,M,1973-12-14,2012-08-26,38.7,NA,NA,NA,NA,NA,NA,NA
DG264238,Liverpool,F,1978-04-21,2011-08-05,33.29,NA,NA,NA,NA,NA,NA,NA
DG264463,London,M,1974-05-01,2012-02-10,37.78,NA,NA,NA,NA,NA,NA,NA
DG264539,Nottingham,F,1966-06-28,2012-11-05,46.36,2013-12-30,13.8,-1,6,5,-1,1
DG264847,Nottingham,F,1981-09-20,2012-12-29,31.27,2013-10-12,9.43,-1,4,4,8,5
DG265225,Glasgow,M,1981-05-12,2014-10-27,33.46,NA,NA,NA,NA,NA,NA,NA
DG265272,Liverpool,M,1991-03-13,2014-01-13,22.84,NA,NA,NA,NA,NA,NA,NA
DG265401,Sheffield,F,1973-09-10,2011-03-29,37.55,2013-05-16,25.59,-1,7,-1,4,2
DG265406,Nottingham,F,1949-10-16,2010-02-15,60.33,NA,NA,NA,NA,NA,NA,NA
DG265429,Manchester,M,1984-01-17,2012-02-04,28.05,2015-05-01,38.83,4,7,4,6,0
DG265562,Newcastle upon Tyne,M,1973-02-17,2011-12-03,38.79,2013-12-29,24.87,8,7,10,9,-1
DG265641,Newcastle upon Tyne,F,1970-10-31,2011-09-02,40.84,NA,NA,NA,NA,NA,NA,NA
DG265734,Liverpool,F,1941-03-26,2012-06-10,71.21,NA,NA,NA,NA,NA,NA,NA
DG265897,Sheffield,M,1984-06-18,2013-03-12,28.73,NA,NA,NA,NA,NA,NA,NA
DG266104,Manchester,M,1975-07-15,2011-06-27,35.95,2015-04-18,45.7,-1,8,5,6,1
DG266140,Manchester,M,1988-06-29,2012-05-14,23.87,NA,NA,NA,NA,NA,NA,NA
DG266511,Leeds,M,1984-12-05,2010-09-30,25.82,2014-12-09,50.3,9,7,6,6,0
DG266622,London,F,1979-10-26,2011-07-05,31.69,NA,NA,NA,NA,NA,NA,NA
DG266695,Leeds,F,1975-06-17,2013-08-14,38.16,NA,NA,NA,NA,NA,NA,NA
DG267147,Manchester,F,1990-03-20,2011-12-28,21.77,NA,NA,NA,NA,NA,NA,NA
DG267215,Liverpool,M,1993-05-07,2011-10-14,18.44,NA,NA,NA,NA,NA,NA,NA
DG267398,Leeds,F,1979-11-28,2010-10-27,30.91,NA,NA,NA,NA,NA,NA,NA
DG267523,Southampton,F,1950-05-18,2010-10-29,60.45,2012-04-15,17.54,4,7,5,10,-1
DG267553,Glasgow,F,1992-03-12,2012-03-22,20.03,NA,NA,NA,NA,NA,NA,NA
DG267685,Manchester,F,1952-04-24,2010-02-14,57.81,NA,NA,NA,NA,NA,NA,NA
DG267746,Birmingham,F,1976-12-23,2012-01-11,35.05,2013-10-29,21.59,8,8,-1,-1,1
DG268344,Sheffield,M,1965-08-04,2011-12-28,46.4,NA,NA,NA,NA,NA,NA,NA
DG268583,Manchester,M,1981-02-27,2011-09-07,30.52,NA,NA,NA,NA,NA,NA,NA
DG268584,London,M,1981-05-23,2010-08-01,29.19,NA,NA,NA,NA,NA,NA,NA
DG268897,Birmingham,F,1982-02-10,2011-07-03,29.39,NA,NA,NA,NA,NA,NA,NA
DG268920,London,F,1953-10-31,2012-04-25,58.48,NA,NA,NA,NA,NA,NA,NA
DG268966,Glasgow,F,1952-12-11,2012-02-16,59.18,NA,NA,NA,NA,NA,NA,NA
DG269202,Glasgow,F,1980-08-05,2011-06-27,30.89,NA,NA,NA,NA,NA,NA,NA
DG269341,Newcastle upon Tyne,M,1961-10-24,2010-09-21,48.91,2015-03-04,53.39,NA,NA,NA,NA,NA
DG269385,Glasgow,F,1968-11-07,2010-05-20,41.53,2012-08-23,27.14,9,7,8,0,1
DG269519,Newcastle upon Tyne,F,1983-03-06,2011-09-25,28.56,NA,NA,NA,NA,NA,NA,NA
DG269662,Sheffield,F,1980-10-12,2013-06-30,32.71,2015-01-27,18.92,5,9,-1,1,1
DG270106,London,M,1979-03-09,2012-02-07,32.92,2014-02-17,24.34,NA,NA,NA,NA,NA
DG270327,Glasgow,M,1943-12-30,2010-08-14,66.62,2011-11-10,14.88,9,-1,5,0,1
DG270349,Manchester,M,1975-09-20,2012-09-18,37,NA,NA,NA,NA,NA,NA,NA
DG270936,Birmingham,M,1982-04-16,2010-06-01,28.13,NA,NA,NA,NA,NA,NA,NA
DG271018,London,M,1987-02-24,2011-02-01,23.94,NA,NA,NA,NA,NA,NA,NA
DG271226,Birmingham,F,1977-06-24,2011-10-31,34.35,NA,NA,NA,NA,NA,NA,NA
DG271539,Manchester,F,1989-03-27,2010-04-26,21.08,2015-04-03,59.24,5,9,5,4,-1
DG271540,Birmingham,F,1986-07-23,2013-11-28,27.35,2014-07-28,7.95,5,-1,2,0,1
DG271667,Nottingham,F,1978-09-13,2012-12-07,34.23,NA,NA,NA,NA,NA,NA,NA
DG271988,Nottingham,F,1966-05-21,2010-08-11,44.22,NA,NA,NA,NA,NA,NA,NA
DG272006,Nottingham,M,1975-11-30,2010-10-24,34.9,2015-04-18,53.78,7,5,5,9,-1
DG272279,London,F,1959-01-23,2012-03-04,53.11,NA,NA,NA,NA,NA,NA,NA
DG272423,Glasgow,F,1985-11-22,2012-07-05,26.62,NA,NA,NA,NA,NA,NA,NA
DG272513,Leeds,F,1982-07-27,2012-11-21,30.32,2013-02-07,2.56,9,9,7,7,2
DG272519,Manchester,F,1991-03-28,2013-05-09,22.12,NA,NA,NA,NA,NA,NA,NA
DG272615,London,M,1983-06-08,2012-08-28,29.22,NA,NA,NA,NA,NA,NA,NA
DG273188,Leeds,F,1940-12-02,2010-06-30,69.57,2012-09-07,26.28,-1,6,7,8,-1
DG273287,London,F,1967-11-18,2013-08-03,45.71,NA,NA,NA,NA,NA,NA,NA
DG273865,London,M,1975-08-05,2011-08-07,36.01,NA,NA,NA,NA,NA,NA,NA
DG273937,Newcastle upon Tyne,F,1981-09-03,2012-07-11,30.85,NA,NA,NA,NA,NA,NA,NA
DG274362,Glasgow,F,1977-05-24,2011-11-17,34.48,NA,NA,NA,NA,NA,NA,NA
DG274378,Liverpool,F,1985-09-15,2011-08-18,25.92,2015-03-18,42.97,5,7,2,8,2
DG274645,London,M,1974-02-12,2010-01-15,35.92,NA,NA,NA,NA,NA,NA,NA
DG274679,Nottingham,F,1979-09-18,2010-09-29,31.03,NA,NA,NA,NA,NA,NA,NA
DG274988,Leeds,M,1976-06-28,2012-11-17,36.39,NA,NA,NA,NA,NA,NA,NA
DG275021,London,M,1987-08-03,2012-07-21,24.97,2012-12-30,5.32,NA,NA,NA,NA,NA
DG275039,London,M,1962-07-14,2011-04-22,48.77,2011-05-26,1.12,8,6,6,-1,-1
DG275491,Southampton,M,1972-05-29,2012-03-16,39.8,NA,NA,NA,NA,NA,NA,NA
DG275979,Birmingham,F,1979-01-04,2011-12-31,32.99,2014-02-10,25.36,9,-1,-1,3,4
DG276106,Southampton,F,1964-08-10,2010-01-22,45.45,2014-03-01,49.25,NA,NA,NA,NA,NA
DG276422,Manchester,M,1987-03-16,2011-04-18,24.09,2012-06-23,14.19,4,7,3,5,1
DG276467,Liverpool,F,1964-09-17,2011-06-22,46.76,2014-05-10,34.6,-1,6,3,7,2
DG276812,London,M,1985-04-01,2013-02-22,27.9,2014-12-06,21.42,10,10,8,10,0
DG277081,London,M,1980-11-15,2010-07-19,29.67,2011-01-27,6.31,7,8,6,10,2
DG277310,Southampton,M,1973-02-01,2011-11-21,38.8,2011-12-28,1.22,7,8,7,10,2
DG277511,Newcastle upon Tyne,F,1979-03-29,2011-10-23,32.57,2012-11-05,12.45,6,8,10,8,2
DG277543,Newcastle upon Tyne,F,1972-12-07,2010-09-18,37.78,NA,NA,NA,NA,NA,NA,NA
DG277705,Liverpool,M,1972-07-18,2011-10-15,39.24,NA,NA,NA,NA,NA,NA,NA
DG277894,Nottingham,F,1975-02-02,2010-06-23,35.39,NA,NA,NA,NA,NA,NA,NA
DG277899,Liverpool,M,1984-09-26,2013-03-15,28.47,2015-06-18,27.1,6,-1,2,6,-1
DG277903,Manchester,M,1956-04-03,2013-01-23,56.81,2015-01-31,24.25,7,8,5,6,-1
DG277922,Glasgow,F,1972-08-12,2012-04-06,39.65,NA,NA,NA,NA,NA,NA,NA
DG277981,Glasgow,F,1952-09-10,2010-01-22,57.37,NA,NA,NA,NA,NA,NA,NA
DG278016,Nottingham,M,1984-12-24,2011-12-01,26.93,NA,NA,NA,NA,NA,NA,NA
DG278306,Newcastle upon Tyne,F,1955-08-25,2011-11-23,56.25,2014-09-03,33.35,8,8,10,8,3
DG278541,London,M,1973-11-03,2010-10-09,36.93,NA,NA,NA,NA,NA,NA,NA
DG278542,Leeds,F,1977-06-14,2011-01-30,33.63,2015-02-26,48.89,7,8,6,-1,-1
DG278608,Manchester,M,1982-05-02,2010-04-01,27.92,NA,NA,NA,NA,NA,NA,NA
DG278755,Southampton,M,1978-11-01,2012-05-13,33.53,NA,NA,NA,NA,NA,NA,NA
DG279147,London,F,1980-07-21,2010-05-08,29.8,2010-09-01,3.81,NA,NA,NA,NA,NA
DG279468,Leeds,M,1941-02-11,2010-09-15,69.59,2014-06-01,44.52,-1,7,6,6,0
DG279592,Manchester,M,1987-02-21,2012-07-11,25.39,NA,NA,NA,NA,NA,NA,NA
DG279596,London,M,1980-01-03,2010-05-06,30.34,NA,NA,NA,NA,NA,NA,NA
DG279636,Sheffield,M,1979-06-01,2010-10-17,31.38,2014-12-31,50.46,8,10,10,1,1
DG279733,Nottingham,M,1982-07-27,2011-05-19,28.81,NA,NA,NA,NA,NA,NA,NA
DG280391,Glasgow,F,1971-01-15,2010-08-17,39.59,NA,NA,NA,NA,NA,NA,NA
DG280438,Leeds,M,1982-10-11,2011-01-17,28.27,NA,NA,NA,NA,NA,NA,NA
DG280949,Southampton,M,1983-03-27,2013-01-21,29.82,NA,NA,NA,NA,NA,NA,NA
DG281061,Glasgow,F,1987-07-16,2013-04-04,25.72,NA,NA,NA,NA,NA,NA,NA
DG281694,Glasgow,M,1976-07-10,2011-04-06,34.74,2014-05-02,36.86,8,-1,6,0,1
DG281712,London,F,1975-12-18,2011-10-10,35.81,NA,NA,NA,NA,NA,NA,NA
DG281862,Southampton,F,1973-02-05,2011-09-13,38.6,2013-11-14,26.05,4,8,5,-1,1
DG281912,Leeds,F,1986-05-20,2011-07-13,25.15,NA,NA,NA,NA,NA,NA,NA
DG281931,Birmingham,M,1971-03-16,2010-11-11,39.66,NA,NA,NA,NA,NA,NA,NA
DG282129,London,F,1989-11-10,2014-07-06,24.65,NA,NA,NA,NA,NA,NA,NA
DG282855,Liverpool,F,1976-04-03,2010-01-08,33.77,2013-06-23,41.46,6,-1,-1,7,2
DG283100,Newcastle upon Tyne,M,1970-10-02,2010-05-10,39.6,2012-06-18,25.3,NA,NA,NA,NA,NA
DG283114,Manchester,F,1967-09-23,2010-01-13,42.31,2012-06-15,29.04,7,9,5,6,1
DG283165,Nottingham,F,1960-02-06,2011-09-08,51.59,2013-04-30,19.71,8,6,4,6,-1
DG283177,London,M,1983-08-22,2011-11-30,28.27,NA,NA,NA,NA,NA,NA,NA
DG283270,Birmingham,F,1975-05-04,2010-11-28,35.57,2011-11-25,11.89,7,10,3,1,2
DG283303,Liverpool,M,1985-05-25,2011-05-12,25.96,NA,NA,NA,NA,NA,NA,NA
DG283364,London,F,1979-12-18,2010-06-07,30.47,2014-11-09,53.09,NA,NA,NA,NA,NA
DG283949,Newcastle upon Tyne,F,1974-03-19,2010-01-23,35.85,2012-05-21,27.89,9,9,10,-1,3
DG283993,London,M,1975-05-26,2013-11-23,38.5,2015-05-10,17.51,-1,6,6,10,1
DG284257,Birmingham,M,1989-06-28,2011-07-14,22.04,NA,NA,NA,NA,NA,NA,NA
DG284806,Glasgow,F,1968-08-11,2013-10-05,45.15,NA,NA,NA,NA,NA,NA,NA
DG285031,Leeds,F,1977-03-10,2011-03-27,34.05,NA,NA,NA,NA,NA,NA,NA
DG285173,London,F,1977-03-09,2013-02-07,35.92,NA,NA,NA,NA,NA,NA,NA
DG285607,Birmingham,M,1961-04-15,2010-09-04,49.39,2014-11-11,50.23,NA,NA,NA,NA,NA
DG285750,London,M,1977-11-03,2010-09-25,32.89,2014-09-04,47.31,9,9,8,10,0
DG285915,Leeds,F,1961-05-28,2012-02-04,50.69,NA,NA,NA,NA,NA,NA,NA
DG286267,Sheffield,M,1990-08-16,2010-06-19,19.84,NA,NA,NA,NA,NA,NA,NA
DG286333,Manchester,M,1979-11-08,2010-12-12,31.09,NA,NA,NA,NA,NA,NA,NA
DG286359,Nottingham,M,1960-02-20,2011-06-16,51.32,2011-10-27,4.37,8,4,-1,8,1
DG286481,Manchester,M,1984-07-16,2011-06-12,26.9,NA,NA,NA,NA,NA,NA,NA
DG286575,Leeds,M,1990-03-06,2011-10-04,21.58,2013-02-06,16.13,9,7,8,7,0
DG286672,Manchester,M,1930-06-03,2010-10-28,80.4,NA,NA,NA,NA,NA,NA,NA
DG286940,Glasgow,F,1978-10-11,2013-12-06,35.15,2014-03-27,3.65,9,8,7,1,-1
DG287110,Glasgow,F,1972-06-22,2011-06-22,39,NA,NA,NA,NA,NA,NA,NA
DG287217,London,M,1963-11-21,2011-08-04,47.7,2013-05-23,21.62,NA,NA,NA,NA,NA
DG287248,London,F,1946-06-27,2011-02-05,64.61,NA,NA,NA,NA,NA,NA,NA
DG287279,London,M,1977-09-14,2011-11-22,34.19,NA,NA,NA,NA,NA,NA,NA
DG287448,Birmingham,F,1976-12-16,2010-11-17,33.92,2014-04-27,41.3,8,10,5,1,1
DG287464,Liverpool,F,1965-05-31,2011-11-29,46.5,NA,NA,NA,NA,NA,NA,NA
DG287564,Liverpool,F,1985-05-06,2011-11-08,26.51,2014-08-09,33.02,6,-1,2,7,-1
DG287716,Southampton,F,1984-10-21,2013-01-02,28.2,2014-03-29,14.82,3,-1,5,10,1
DG288197,Birmingham,M,1990-08-22,2012-07-14,21.89,NA,NA,NA,NA,NA,NA,NA
DG288282,Birmingham,F,1978-01-25,2010-04-12,32.21,2013-02-15,34.17,7,9,4,0,1
DG288541,Newcastle upon Tyne,M,1982-04-08,2010-10-29,28.56,NA,NA,NA,NA,NA,NA,NA
DG288876,Nottingham,M,1979-04-22,2011-11-01,32.53,NA,NA,NA,NA,NA,NA,NA
DG288936,Leeds,M,1974-01-01,2010-08-01,36.58,2015-06-01,57.99,-1,7,7,6,0
DG289126,Leeds,F,1968-08-26,2012-05-15,43.72,NA,NA,NA,NA,NA,NA,NA
DG289154,Glasgow,F,1962-01-01,2012-03-09,50.18,NA,NA,NA,NA,NA,NA,NA
DG290123,Liverpool,F,1957-03-09,2013-01-20,55.87,NA,NA,NA,NA,NA,NA,NA
DG290514,Glasgow,F,1970-06-24,2010-11-07,40.37,2013-08-29,33.71,-1,8,-1,-1,3
DG290597,Newcastle upon Tyne,F,1969-06-28,2011-03-26,41.74,2015-01-10,45.54,7,-1,10,9,1
DG290601,Manchester,M,1980-09-28,2011-06-17,30.72,2015-06-22,48.16,6,8,6,5,0
DG290742,London,M,1980-07-31,2010-02-08,29.52,2015-02-05,59.89,7,9,7,10,1
DG290761,London,M,1969-05-10,2011-03-10,41.83,2012-09-15,18.23,NA,NA,NA,NA,NA
DG291455,Sheffield,F,1990-11-02,2010-12-19,20.13,2012-08-13,19.81,NA,NA,NA,NA,NA
DG291793,Southampton,F,1971-09-14,2010-03-10,38.49,2012-11-10,32.07,3,-1,5,10,2
DG292019,Birmingham,F,1984-11-22,2013-05-25,28.5,NA,NA,NA,NA,NA,NA,NA
DG292309,Glasgow,F,1952-01-03,2011-08-29,59.65,NA,NA,NA,NA,NA,NA,NA
DG292601,Manchester,F,1982-05-30,2012-10-28,30.41,2014-10-25,23.89,NA,NA,NA,NA,NA
DG292625,Newcastle upon Tyne,M,1979-05-29,2013-08-02,34.18,NA,NA,NA,NA,NA,NA,NA
DG293028,Newcastle upon Tyne,F,1977-02-18,2011-05-06,34.21,NA,NA,NA,NA,NA,NA,NA
DG293159,London,M,1979-03-05,2012-12-25,33.81,NA,NA,NA,NA,NA,NA,NA
DG293589,Liverpool,F,1987-01-25,2011-03-12,24.13,NA,NA,NA,NA,NA,NA,NA
DG293678,Glasgow,F,1988-05-09,2010-06-22,22.12,2011-11-16,16.82,7,8,6,2,-1
DG293738,Manchester,M,1981-11-22,2011-07-20,29.66,NA,NA,NA,NA,NA,NA,NA
DG293798,Southampton,M,1970-07-14,2013-12-06,43.4,NA,NA,NA,NA,NA,NA,NA
DG294026,Newcastle upon Tyne,F,1957-11-27,2011-02-12,53.21,NA,NA,NA,NA,NA,NA,NA
DG294277,Manchester,F,1969-01-23,2014-05-23,45.33,NA,NA,NA,NA,NA,NA,NA
DG294911,Glasgow,F,1975-09-17,2013-11-27,38.2,NA,NA,NA,NA,NA,NA,NA
DG295545,Leeds,F,1946-03-13,2013-02-02,66.89,NA,NA,NA,NA,NA,NA,NA
DG295680,Nottingham,F,1994-08-19,2013-01-07,18.39,NA,NA,NA,NA,NA,NA,NA
DG295716,Southampton,F,1983-09-06,2010-12-06,27.25,NA,NA,NA,NA,NA,NA,NA
DG295812,Glasgow,F,1975-03-10,2010-10-10,35.59,NA,NA,NA,NA,NA,NA,NA
DG296313,Newcastle upon Tyne,M,1973-10-14,2012-02-21,38.35,2012-09-09,6.6,9,10,10,8,2
DG296772,Southampton,M,1980-04-16,2012-10-30,32.54,2015-05-28,30.88,5,8,8,10,2
DG296910,Nottingham,M,1979-01-03,2011-05-18,32.37,NA,NA,NA,NA,NA,NA,NA
DG297007,Leeds,M,1989-05-27,2010-01-14,20.64,NA,NA,NA,NA,NA,NA,NA
DG297155,Liverpool,F,1964-05-03,2013-05-31,49.08,NA,NA,NA,NA,NA,NA,NA
DG297649,Manchester,F,1984-06-13,2012-02-03,27.64,NA,NA,NA,NA,NA,NA,NA
DG297650,Sheffield,M,1981-11-20,2011-03-06,29.29,NA,NA,NA,NA,NA,NA,NA
DG298161,Manchester,F,1983-02-21,2011-11-16,28.73,2015-05-09,41.72,NA,NA,NA,NA,NA
DG298324,Newcastle upon Tyne,F,1945-06-03,2012-05-24,66.97,NA,NA,NA,NA,NA,NA,NA
DG298627,Birmingham,F,1963-10-30,2011-09-07,47.85,NA,NA,NA,NA,NA,NA,NA
DG298725,Leeds,F,1970-11-04,2012-05-31,41.57,NA,NA,NA,NA,NA,NA,NA
DG298905,Southampton,F,1963-08-28,2011-02-16,47.47,2015-06-28,52.34,NA,NA,NA,NA,NA
DG299137,Liverpool,F,1984-11-20,2010-12-06,26.04,2014-10-10,46.13,5,7,0,7,3
DG299193,Southampton,M,1968-10-11,2012-02-08,43.33,2015-05-05,38.83,5,8,7,-1,1
DG299379,Sheffield,M,1980-04-28,2012-12-16,32.64,NA,NA,NA,NA,NA,NA,NA
DG299584,Sheffield,M,1985-01-16,2014-07-11,29.48,NA,NA,NA,NA,NA,NA,NA
DG299799,Manchester,F,1988-02-25,2010-01-02,21.85,2012-01-18,24.51,-1,9,-1,5,2
DG299881,Liverpool,F,1970-06-06,2013-03-18,42.78,2014-02-10,10.81,-1,8,3,8,-1
DG299939,Leeds,M,1992-09-17,2012-04-09,19.56,NA,NA,NA,NA,NA,NA,NA
DG300481,Newcastle upon Tyne,M,1971-06-19,2011-11-23,40.43,NA,NA,NA,NA,NA,NA,NA
DG300985,Newcastle upon Tyne,F,1979-09-06,2010-04-17,30.61,2015-05-16,60.94,NA,NA,NA,NA,NA
DG301172,Birmingham,F,1963-12-19,2010-08-04,46.63,2012-12-12,28.29,NA,NA,NA,NA,NA
DG301361,Birmingham,F,1969-11-18,2013-01-30,43.2,NA,NA,NA,NA,NA,NA,NA
DG301620,Nottingham,F,1973-08-13,2011-11-07,38.23,2012-05-30,6.74,NA,NA,NA,NA,NA
DG301708,Birmingham,F,1981-10-24,2011-01-10,29.21,NA,NA,NA,NA,NA,NA,NA
